academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolled
2022,9132787188,12,male,st,24,5
2022,9044406535,12,male,st,27,3
2022,9491103329,9,male,obc,24,3
2022,9486749438,6,male,obc,24,4
2022,9354587391,10,male,other,26,5
2022,9021999873,10,male,other,20,5
2022,9467490274,11,female,general,27,4
2022,9274607373,6,male,general,20,5
2022,9258181624,3,female,sc,28,5
2022,9184193933,4,female,other,21,2
2022,9426163986,7,male,sc,27,2
2022,9329761110,3,male,st,20,4
2022,9244483405,1,male,st,21,5
2022,9130190828,4,female,st,30,4
2022,9130478020,7,female,obc,28,3
2022,9505743754,3,male,general,22,3
2022,9149836830,12,female,general,20,5
2022,9503387540,9,male,sc,22,3
2022,9278901298,1,male,st,20,3
2022,9210532895,4,female,sc,21,4
2022,9151441810,9,male,st,23,5
2022,9180127929,5,male,sc,28,5
2022,9314389995,3,female,other,27,3
2022,9116552463,5,male,obc,26,3
2022,9465518352,7,female,sc,29,5
2022,9215460108,6,female,obc,25,5
2022,9410993586,3,female,obc,26,5
2022,9366296189,5,male,obc,23,4
2022,9380287051,2,male,obc,28,2
2022,9029656547,9,female,st,20,2
2022,9436942456,10,female,obc,21,5
2022,9442196799,11,male,other,25,5
2022,9419223329,8,male,obc,25,5
2022,9405646252,8,male,general,22,3
2022,9403343347,7,male,obc,24,2
2022,9264350559,2,male,st,29,4
2022,9191227052,7,female,general,26,5
2022,9145059675,3,female,other,30,4
2022,9240822612,4,female,sc,26,3
2022,9168103604,11,male,general,28,5
2022,9386765218,5,male,other,28,3
2022,9461537139,2,male,obc,30,3
2022,9153600397,7,male,general,26,5
2022,9321767644,4,female,st,27,4
2022,9219289109,7,female,other,22,2
2022,9217092328,8,male,general,30,2
2022,9328475288,11,male,other,25,3
2022,9195759073,11,male,st,30,3
2022,9366347935,10,female,general,22,5
2022,9041567330,10,male,general,30,5
2022,9155577707,7,female,other,20,2
2022,9349636594,11,male,other,20,5
2022,9005763642,5,male,sc,30,4
2022,9251696016,1,male,obc,23,2
2022,9508450025,9,female,st,29,5
2022,9210600797,10,female,other,26,5
2022,9260763507,3,male,general,28,4
2022,9248344530,11,female,other,25,2
2022,9360803259,6,male,obc,24,4
2022,9238435096,3,male,general,22,4
2022,9093896975,10,male,sc,22,4
2022,9021008252,2,female,obc,28,3
2022,9276312872,5,female,obc,26,4
2022,9299065180,4,male,other,23,5
2022,9427973542,8,female,general,29,4
2022,9325491393,7,female,sc,27,4
2022,9299174296,12,male,obc,22,4
2022,9242347718,1,male,other,21,4
2022,9249324508,9,female,sc,21,5
2022,9036700984,6,male,obc,24,2
2022,9135940831,3,female,other,25,2
2022,9403597164,4,male,other,25,5
2022,9043491789,6,male,st,20,3
2022,9503110049,5,male,other,22,4
2022,9401002347,7,male,sc,27,3
2022,9111189774,12,male,general,25,4
2022,9118538908,3,male,general,21,2
2022,9545013432,9,male,other,30,5
2022,9439827317,6,male,general,23,2
2022,9325926950,5,male,other,26,4
2022,9565821095,3,male,st,26,4
2022,9569327827,3,female,st,23,2
2022,9383189792,4,male,st,23,5
2022,9512193938,9,female,st,20,3
2022,9133413544,1,female,st,30,4
2022,9147653172,7,female,sc,23,3
2022,9204188689,10,female,obc,21,3
2022,9509455035,4,female,sc,28,4
2022,9266970543,10,female,st,29,3
2022,9202539174,10,female,sc,22,3
2022,9221272603,12,female,st,28,3
2022,9095843772,9,male,st,24,2
2022,9502374046,2,female,obc,25,5
2022,9312201832,11,female,st,27,2
2022,9193341329,4,female,obc,21,2
2022,9111045688,3,female,general,22,2
2022,9028514729,3,female,general,20,4
2022,9147299475,4,female,general,21,2
2022,9577828684,11,male,st,30,4
2022,9411572199,4,female,general,21,2
2022,9328991879,5,male,st,30,4
2022,9459129740,2,male,general,20,3
2022,9333639878,2,male,other,28,3
2022,9519903702,10,female,sc,28,3
2022,9006066433,11,male,sc,25,2
2022,9503876065,5,male,sc,22,3
2022,9135556043,7,male,sc,21,3
2022,9067390284,2,male,other,22,4
2022,9567380452,2,female,general,30,3
2022,9463215053,9,female,st,30,2
2022,9132405444,9,male,st,20,3
2022,9381886477,4,female,sc,25,5
2022,9291326199,10,female,other,25,3
2022,9138114908,3,female,general,22,2
2022,9138669739,7,female,general,22,2
2022,9054136849,8,female,sc,27,4
2022,9357167691,10,female,sc,27,5
2022,9479649270,7,male,st,29,4
2022,9030820350,9,female,general,21,2
2022,9283983954,7,female,general,23,5
2022,9533530880,6,female,st,30,2
2022,9575405248,1,male,other,26,3
2022,9436535103,3,male,sc,24,2
2022,9083505775,6,female,general,26,2
2022,9257107030,5,male,other,28,2
2022,9545023330,2,female,st,29,3
2022,9403701035,4,female,other,28,5
2022,9482827637,11,female,obc,20,3
2022,9091148519,8,male,sc,26,2
2022,9394316693,3,female,general,30,4
2022,9294521759,3,female,general,24,5
2022,9138470083,8,male,obc,21,4
2022,9449009114,1,male,general,20,4
2022,9513159440,12,female,other,28,5
2022,9135744382,6,female,general,28,3
2022,9056401199,8,female,general,20,3
2022,9223459633,12,female,general,28,4
2022,9494271975,5,female,sc,25,5
2022,9307028261,3,female,st,27,4
2022,9031563430,12,male,general,24,3
2022,9432621315,8,female,general,30,3
2022,9029712793,9,female,other,25,4
2022,9126260731,4,male,other,20,2
2022,9306340887,2,male,st,26,4
2022,9032989827,12,female,st,24,3
2022,9227665990,1,female,other,28,2
2022,9300508201,8,female,obc,22,2
2022,9486625084,4,female,other,24,5
2022,9110203431,8,male,other,25,4
2022,9183129806,7,male,obc,30,4
2022,9078346905,12,female,general,23,5
2022,9208816794,6,male,general,28,3
2022,9552754483,8,male,st,23,2
2022,9445527760,12,female,st,22,5
2022,9316710921,8,male,general,25,5
2022,9261478367,2,male,sc,20,2
2022,9324807576,11,female,obc,20,3
2022,9320815876,10,female,general,21,5
2022,9556548043,5,male,st,27,3
2022,9482982118,2,female,st,29,3
2022,9250853747,1,female,other,26,2
2022,9210069130,6,female,other,29,4
2022,9521101821,5,female,st,22,4
2022,9547375629,6,female,obc,25,2
2022,9103551348,10,male,sc,20,4
2022,9186418167,10,male,obc,21,3
2022,9174617711,2,female,other,23,4
2022,9503112323,12,female,st,21,2
2022,9195899761,6,female,sc,30,5
2022,9173254038,9,female,sc,27,4
2022,9441317848,6,female,obc,27,4
2022,9197176428,2,male,st,27,3
2022,9134527884,5,male,sc,25,5
2022,9375645052,6,male,sc,23,4
2022,9049077927,10,male,st,21,2
2022,9493870015,9,male,other,22,5
2022,9062751851,6,male,obc,23,4
2022,9381213638,3,male,other,26,4
2022,9528324393,8,male,sc,25,2
2022,9458094326,4,female,general,20,4
2022,9075383644,10,male,st,22,4
2022,9001247825,2,male,general,29,3
2022,9073945356,11,female,other,27,3
2022,9063357056,8,male,sc,29,5
2022,9547906695,7,male,obc,23,3
2022,9346295732,2,male,sc,26,2
2022,9062384131,3,male,other,20,3
2022,9392909565,4,male,sc,25,2
2022,9568036709,5,male,sc,23,5
2022,9333112609,11,male,st,20,3
2022,9345100424,10,female,sc,22,5
2022,9449684705,3,female,st,20,3
2022,9179341438,12,male,obc,29,5
2022,9442636161,1,female,general,26,4
2022,9105216398,12,male,st,21,3
2022,9077652118,3,male,sc,25,3
2022,9158561704,2,male,st,23,4
2022,9173085836,1,male,other,24,5
2022,9135818891,8,female,general,25,5
2022,9370047907,5,male,st,20,2
2022,9021749086,6,female,st,23,2
2022,9172767248,4,male,sc,30,4
2022,9203375282,2,female,obc,30,2
2022,9177178325,12,female,other,25,5
2022,9120961963,9,male,obc,26,5
2022,9481257087,7,female,st,30,3
2022,9157312914,4,male,general,26,3
2022,9227161185,9,female,sc,27,3
2022,9041280349,5,male,other,24,2
2022,9540934046,10,male,general,21,4
2022,9323020503,9,female,general,24,2
2022,9479273346,10,male,st,24,4
2022,9109841237,3,male,sc,29,3
2022,9390914785,11,male,sc,24,5
2022,9532598745,1,male,general,28,4
2022,9395532960,2,male,obc,25,2
2022,9399449709,9,male,st,21,5
2022,9174893198,5,male,sc,26,4
2022,9051197491,12,female,obc,26,3
2022,9154092237,3,female,general,21,3
2022,9285595335,1,male,other,21,4
2022,9416838184,12,female,st,30,2
2022,9363152358,2,male,sc,30,4
2022,9023642391,11,male,other,20,2
2022,9497372910,8,male,other,27,4
2022,9507773647,3,female,sc,30,5
2022,9053220501,9,male,st,22,5
2022,9184663404,7,female,st,25,4
2022,9119310876,1,male,general,27,2
2022,9025586154,12,female,other,30,2
2022,9065064231,5,female,obc,27,5
2022,9422012627,5,female,general,28,2
2022,9577039788,8,female,sc,30,3
2022,9267071256,11,female,other,24,4
2022,9378221521,1,female,obc,26,4
2022,9148502440,12,female,other,23,2
2022,9204861360,12,female,obc,24,2
2022,9193738737,9,female,st,25,5
2022,9173499566,9,male,obc,26,2
2022,9097452807,3,male,obc,23,5
2022,9335155325,11,male,general,23,2
2022,9192542032,3,female,st,22,2
2022,9568380821,3,male,sc,24,3
2022,9401597723,7,male,general,30,4
2022,9472796372,8,female,obc,20,3
2022,9529524432,2,male,obc,25,4
2022,9457237427,10,female,general,27,3
2022,9345620668,11,female,st,25,4
2022,9343496546,2,male,st,26,3
2022,9170898266,3,male,st,30,2
2022,9062941124,12,female,other,27,2
2022,9382961865,8,female,general,27,3
2022,9062829959,11,male,sc,20,3
2022,9202807911,2,male,general,28,2
2022,9077302130,4,female,other,24,5
2022,9054772720,5,male,general,26,5
2022,9314286536,11,male,other,30,5
2022,9441521054,6,male,obc,28,3
2022,9273496652,8,male,general,21,2
2022,9007987672,9,female,st,30,4
2022,9420145766,7,female,other,20,3
2022,9570293674,7,female,general,24,2
2022,9308277216,7,male,general,28,5
2022,9201005617,10,female,general,25,5
2022,9044509320,11,female,obc,24,5
2022,9455903513,7,female,general,21,5
2022,9372323007,5,male,sc,29,4
2022,9425548408,11,female,general,22,2
2022,9535244218,7,male,general,23,2
2022,9488341508,12,female,general,25,5
2022,9326859133,9,male,st,30,4
2022,9321418623,10,female,sc,21,3
2022,9253864128,9,male,sc,28,3
2022,9330865978,7,male,other,24,3
2022,9467262280,1,female,general,24,5
2022,9505575100,2,male,obc,23,2
2022,9506955355,8,male,general,25,4
2022,9153407848,3,female,sc,22,2
2022,9270186779,12,female,st,23,2
2022,9219563681,6,male,st,24,5
2022,9100545113,1,female,general,21,2
2022,9404997492,7,female,obc,30,3
2022,9093809127,8,male,sc,30,4
2022,9337060752,5,male,other,25,5
2022,9457139067,10,male,obc,27,5
2022,9322442459,7,female,general,25,4
2022,9473286883,2,male,st,22,3
2022,9466221086,11,female,sc,21,5
2022,9280092501,2,female,general,25,3
2022,9352575504,11,male,general,26,4
2022,9097169962,10,female,other,27,4
2022,9256660395,2,male,other,23,4
2022,9048487383,7,male,other,27,3
2022,9527997285,8,female,general,27,4
2022,9371899050,1,male,other,24,5
2022,9010415096,7,female,other,21,3
2022,9448038025,4,male,sc,29,4
2022,9165138390,10,female,other,24,5
2022,9227927216,1,male,sc,27,3
2022,9053951345,9,female,general,29,3
2022,9015809557,12,female,other,30,5
2022,9262824524,3,male,sc,27,3
2022,9214957310,6,female,other,22,5
2022,9284612459,9,female,general,29,4
2022,9437878004,10,male,other,25,3
2022,9026912340,4,female,general,28,5
2022,9046348421,5,male,sc,24,2
2022,9522355436,10,female,sc,21,4
2022,9563692826,7,male,other,22,4
2022,9455812411,6,male,sc,27,5
2022,9488630188,7,female,obc,25,4
2022,9349091618,6,male,other,27,2
2022,9031227154,6,female,general,30,3
2022,9354040465,11,female,sc,28,3
2022,9491553291,9,male,st,22,3
2022,9478026807,3,female,sc,28,2
2022,9558415142,9,female,general,21,3
2022,9007108698,7,female,obc,29,2
2022,9298853241,12,male,general,20,2
2022,9104281036,3,male,other,22,3
2022,9426690230,12,male,st,30,2
2022,9143690326,6,female,general,20,3
2022,9005424204,8,male,obc,23,2
2022,9396674791,1,female,obc,23,3
2022,9227468910,5,male,st,27,3
2022,9002222143,2,female,obc,22,5
2022,9073008808,7,female,obc,26,5
2022,9118379214,1,male,general,27,4
2022,9481721253,6,male,obc,25,5
2022,9333631113,6,male,st,30,3
2022,9537073234,7,female,other,23,5
2022,9510492925,4,female,sc,26,5
2022,9457226493,11,female,other,27,2
2022,9289053164,1,female,st,23,3
2022,9040380436,1,male,sc,30,5
2022,9244396454,1,male,st,27,2
2022,9192269460,7,female,sc,21,5
2022,9211997990,7,male,st,22,5
2022,9335180172,9,female,st,20,5
2022,9264141862,8,female,general,23,5
2022,9195447359,1,female,other,21,4
2022,9134671125,1,male,sc,25,2
2022,9062211132,6,male,sc,21,3
2022,9104542152,6,male,other,23,2
2022,9506046231,12,male,sc,24,4
2022,9303458893,12,female,st,27,5
2022,9084664873,9,female,st,28,4
2022,9057457416,1,female,other,30,5
2022,9298910224,7,female,other,25,2
2022,9033195149,3,male,obc,30,3
2022,9401477755,6,female,obc,24,3
2022,9414647545,2,male,general,20,2
2022,9441479245,2,male,st,21,3
2022,9542746006,5,male,st,21,4
2022,9386467134,6,male,other,22,3
2022,9276942310,4,female,general,30,3
2022,9410193488,9,male,general,28,2
2022,9527776783,11,male,obc,25,5
2022,9074060877,12,male,obc,25,3
2022,9456991460,3,female,st,25,4
2022,9471535391,11,female,general,23,5
2022,9375420724,5,male,other,28,5
2022,9386519749,8,female,general,25,5
2022,9045605199,12,male,st,21,5
2022,9449841517,2,female,general,25,5
2022,9528589869,9,male,sc,21,4
2022,9566906452,6,male,st,27,5
2022,9179316906,3,female,st,20,4
2022,9323527693,11,male,sc,21,2
2022,9030930593,7,female,general,30,5
2022,9152448568,6,female,other,21,4
2022,9457119567,4,female,other,29,4
2022,9502226230,3,male,obc,27,2
2022,9556804519,1,male,obc,22,4
2022,9550287672,8,female,general,21,5
2022,9438278336,12,female,sc,23,5
2022,9374619395,12,female,sc,23,5
2022,9142944722,9,male,st,21,2
2022,9533650445,3,male,st,24,5
2022,9081999753,3,male,other,20,5
2022,9243813892,12,female,sc,29,3
2022,9448176502,6,female,other,22,2
2022,9159916131,1,female,general,30,3
2022,9557586604,10,male,sc,25,4
2022,9321155908,5,female,st,28,2
2022,9347227140,11,male,general,25,2
2022,9235689744,12,male,sc,29,5
2022,9506369385,7,female,other,28,3
2022,9201091502,7,male,sc,20,2
2022,9317610221,2,female,other,25,2
2022,9143830085,6,female,st,22,2
2022,9413331788,7,female,general,27,2
2022,9295099852,8,male,general,27,4
2022,9346200192,11,male,sc,30,5
2022,9503538737,7,female,sc,21,5
2022,9010921790,8,male,sc,25,4
2022,9234653510,3,male,st,24,4
2022,9037568057,1,male,st,20,5
2022,9293096514,9,female,other,23,2
2022,9418598883,4,male,sc,28,5
2022,9395629703,12,female,other,23,3
2022,9281432739,4,female,st,22,2
2022,9254387585,8,female,other,20,3
2022,9134265981,7,female,other,21,5
2022,9507575556,5,male,sc,23,2
2022,9457850407,5,female,st,27,5
2022,9554583513,8,male,other,20,4
2022,9450672149,5,male,sc,20,4
2022,9085906263,3,male,other,21,5
2022,9511402794,7,male,st,20,2
2022,9250980808,12,male,general,20,2
2022,9201162366,11,female,sc,28,3
2022,9237033437,3,female,sc,26,4
2022,9186192099,9,male,general,22,5
2022,9397162271,6,female,sc,22,5
2022,9484361346,4,male,sc,27,4
2022,9386015165,5,male,st,28,3
2022,9328493062,5,male,st,21,5
2022,9571861237,4,male,sc,23,5
2022,9431283101,5,female,sc,21,2
2022,9502007422,10,male,other,29,3
2022,9320261684,7,female,st,30,3
2022,9436394775,10,male,st,24,4
2022,9252072935,10,female,general,21,4
2022,9552374021,3,male,general,21,3
2022,9206907797,3,female,obc,23,2
2022,9182705656,8,female,other,29,3
2022,9238160146,5,male,general,28,3
2022,9324637049,11,male,obc,23,5
2022,9275087291,8,male,sc,23,4
2022,9149834491,3,male,other,22,4
2022,9126845048,2,female,general,27,5
2022,9487298699,2,female,sc,29,2
2022,9478874398,1,male,other,22,2
2022,9063162725,6,male,other,25,2
2022,9464008750,9,female,general,22,4
2022,9265429841,3,female,st,30,3
2022,9355030917,4,male,sc,21,2
2022,9355045073,9,female,other,28,5
2022,9546702475,5,female,sc,28,3
2022,9143892849,11,male,general,27,5
2022,9568092884,7,male,st,28,2
2022,9356022673,9,male,st,20,4
2022,9493579244,7,female,sc,20,2
2022,9407756038,7,male,other,27,4
2022,9134717880,7,female,general,26,4
2022,9332588787,8,male,st,22,5
2022,9102083879,2,female,general,20,5
2022,9265468430,5,female,obc,28,5
2022,9269575876,7,female,sc,29,5
2022,9556354164,6,female,sc,25,3
2022,9239190855,8,male,other,28,4
2022,9501773167,12,female,sc,27,2
2022,9450017742,2,female,general,21,5
2022,9436262902,12,female,general,21,5
2022,9377475848,6,female,obc,29,5
2022,9078417686,10,female,sc,28,3
2022,9120474258,2,female,sc,29,4
2022,9293943571,3,male,other,25,4
2022,9312032053,9,female,sc,22,3
2022,9336174503,6,female,st,21,5
2022,9245455038,3,female,sc,21,2
2022,9413670578,2,male,obc,22,4
2022,9312591978,1,male,other,26,5
2022,9354348573,12,female,general,21,3
2022,9124850709,12,female,other,26,3
2022,9444575391,8,male,other,21,4
2022,9023456819,6,male,st,21,2
2022,9555567588,7,male,obc,28,3
2022,9460000695,10,female,general,22,2
2022,9212953872,6,female,obc,26,4
2022,9320610168,3,female,other,30,4
2022,9318531259,5,male,sc,30,4
2022,9482565481,2,male,sc,26,3
2022,9066231556,3,female,other,28,5
2022,9362821165,1,male,st,21,3
2022,9445816567,3,female,st,22,2
2022,9235234351,1,male,general,21,3
2022,9423981349,12,male,other,22,3
2022,9017878469,5,male,sc,20,3
2022,9543473318,2,female,general,23,3
2022,9034747244,11,female,general,20,3
2022,9350624407,2,female,general,22,3
2022,9254257816,6,male,st,27,4
2022,9142841387,11,male,st,22,4
2022,9517786989,8,male,other,29,5
2022,9355693536,4,male,general,22,3
2022,9200632910,6,male,other,22,3
2022,9252284274,9,male,obc,25,2
2022,9453546883,12,male,st,26,3
2022,9001326484,11,male,other,23,5
2022,9153135088,6,female,st,20,2
2022,9206916896,8,female,st,24,2
2022,9222307998,4,female,obc,22,3
2022,9479597775,1,female,obc,30,4
2022,9088814648,1,female,general,21,2
2022,9274668211,6,female,obc,30,5
2022,9059564795,12,female,sc,24,2
2022,9424865935,11,male,st,26,4
2022,9262652750,11,female,sc,27,3
2022,9079671220,12,male,obc,28,2
2022,9192263801,3,male,st,27,2
2022,9150915265,2,female,other,21,3
2022,9501708970,11,male,st,21,2
2022,9324716221,12,female,other,27,3
2022,9325568432,4,male,sc,21,5
2022,9180111822,1,female,sc,30,2
2022,9273254104,10,female,general,23,5
2022,9043082464,10,female,other,23,2
2022,9348542063,10,male,general,24,2
2022,9028974999,6,male,sc,30,4
2022,9108461302,8,male,general,26,2
2022,9386368531,11,female,sc,23,5
2022,9222518650,1,female,general,29,5
2022,9396248825,1,female,obc,20,3
2022,9175198152,8,male,obc,26,2
2022,9346033836,3,male,general,26,5
2022,9021354024,11,female,st,25,2
2022,9071282280,5,male,general,20,3
2022,9461654131,2,male,obc,20,4
2022,9085294990,1,male,sc,24,3
2022,9409196241,6,male,general,22,5
2022,9244584441,9,male,other,20,3
2022,9263673505,7,female,sc,23,4
2022,9416888118,2,female,sc,23,5
2022,9519289787,8,male,sc,29,4
2022,9381781577,7,male,general,22,4
2022,9490905600,9,male,general,29,5
2022,9473997817,9,female,obc,27,5
2022,9419759016,4,female,other,24,5
2022,9216820580,9,female,general,28,4
2022,9004761517,1,male,sc,20,5
2022,9328693255,4,female,sc,20,2
2022,9444512157,3,female,sc,29,4
2022,9262226096,2,female,obc,20,4
2022,9289764879,2,male,general,21,4
2022,9031037480,1,male,other,22,5
2022,9249447704,1,male,other,21,2
2022,9059198356,12,female,general,30,4
2022,9180853123,12,female,other,24,3
2022,9347213015,3,male,general,26,3
2022,9157937900,9,male,obc,26,5
2022,9405084580,9,male,st,20,4
2022,9321643014,2,female,other,25,4
2022,9308181937,2,female,general,27,3
2022,9035168514,9,male,general,28,3
2022,9114557082,5,male,obc,30,4
2022,9106455252,2,female,sc,20,3
2022,9168378011,4,male,st,26,5
2022,9554908174,2,female,other,30,3
2022,9554986403,10,female,sc,23,4
2022,9136874364,6,female,sc,28,5
2022,9494778301,10,female,st,24,2
2022,9150840768,4,female,general,25,5
2022,9245542758,9,male,sc,26,4
2022,9557560866,11,male,obc,30,3
2022,9439837180,11,male,sc,27,2
2022,9327949553,1,male,general,30,4
2022,9338902888,2,female,general,22,5
2022,9271068362,8,female,other,21,5
